KEY,"Footprint","Datasheet","MFN","MFP","D1PN","D1PL","D2PN","D2PL"
RES_3.0k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","_","_","_","_","_"
RES_3k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","_","_","_","_","_"
RES_3.3k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW04023K30FKED","541-3.30KL","http://www.digikey.com/product-detail/en/CRCW04023K30FKED/541-3.30KLCT-ND/1183180","_","_"
RES_3.6k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","_","_","_","_","_"
RES_3.9k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW04023K90FKED","541-3.90KL","http://www.digikey.com/product-detail/en/CRCW04023K90FKED/541-3.90KLCT-ND/1183189","_","_"
RES_4.3k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","_","_","_","_","_"
RES_4.7k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW04024K70FKED","541-4.70KL","http://www.digikey.com/product-detail/en/CRCW04024K70FKED/541-4.70KLCT-ND/1183199","_","_"
RES_5.1k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","_","_","_","_","_"
RES_5.6k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW04025K60FKED","541-5.60KL","http://www.digikey.com/product-detail/en/CRCW04025K60FKED/541-5.60KLCT-ND/1183208","_","_"
RES_6.04k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW04026K04FKED","541-6.04KL","http://www.digikey.com/product-detail/en/CRCW04026K04FKED/541-6.04KLCT-ND/1183212","_","_"
RES_6.2k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","_","_","_","_","_"
RES_6.49k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW04026K49FKED","541-6.49KL","http://www.digikey.com/product-detail/en/CRCW04026K49FKED/541-6.49KLCT-ND/1183216","_","_"
RES_6.8k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW04026K80FKED","541-6.80KL","http://www.digikey.com/product-detail/en/CRCW04026K80FKED/541-6.80KLCT-ND/1183218","_","_"
RES_7.5k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","_","_","_","_","_"
RES_8.2k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW04028K20FKED","541-8.20KL","http://www.digikey.com/product-detail/en/CRCW04028K20FKED/541-8.20KLCT-ND/1183227","_","_"
RES_8.25k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW04028K25FKED","541-8.20KL","http://www.digikey.com/product-detail/en/CRCW04028K25FKED/541-8.25KLCT-ND/1178112","_","_"
RES_9.1k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","_","_","_","_","_"
RES_10k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW040210K0FKED","541-10.0KL","http://www.digikey.com/product-detail/en/CRCW040210K0FKED/541-10.0KLCT-ND/1183237","_","_"
RES_10.0k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW040210K0FKED","541-10.0KL","http://www.digikey.com/product-detail/en/CRCW040210K0FKED/541-10.0KLCT-ND/1183237","_","_"
RES_10000_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW040210K0FKED","541-10.0KL","http://www.digikey.com/product-detail/en/CRCW040210K0FKED/541-10.0KLCT-ND/1183237","_","_"
RES_11k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","_","_","_","_","_"
RES_12k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW040212K0FKED","541-12.0KL","http://www.digikey.com/product-detail/en/CRCW040212K0FKED/541-12.0KLCT-ND/1183245","_","_"
RES_13k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","_","_","_","_","_"
RES_15k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW040215K0FKED","541-15.0KL","http://www.digikey.com/product-detail/en/CRCW040215K0FKED/541-15.0KLCT-ND/1183255","_","_"
RES_16k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","_","_","_","_","_"
RES_18k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","_","_","_","_","_"
RES_20k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","_","_","_","_","_"
RES_22k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW040222K0FKED","541-22.0KL","http://www.digikey.com/product-detail/en/CRCW040222K0FKED/541-22.0KLCT-ND/1183273","_","_"
RES_24k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","_","_","_","_","_"
RES_26.7k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW040226K7FKED","541-26.7KL","http://www.digikey.com/product-detail/en/CRCW040226K7FKED/541-26.7KLCT-ND/1183283","_","_"
RES_27k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW040227K0FKED","541-27.0KL","http://www.digikey.com/product-detail/en/CRCW040227K0FKED/541-27.0KLCT-ND/1183284","_","_"
RES_30k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","_","_","_","_","_"
RES_33k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW040233K0FKED","541-33.0KL","http://www.digikey.com/product-detail/en/CRCW040233K0FKED/541-33.0KLCT-ND/1183294","_","_"
RES_36k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","_","_","_","_","_"
RES_37.4k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW040237K4FKED","541-37.4KL","http://www.digikey.com/product-detail/en/CRCW040237K4FKED/541-37.4KLCT-ND/1183301","_","_"
RES_39k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW040239K0FKED","541-39.0KL","http://www.digikey.com/product-detail/en/CRCW040239K0FKED/541-39.0KLCT-ND/1183303","_","_"
RES_43k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","_","_","_","_","_"
RES_45.3k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW040245K3FKED","541-45.3KL","http://www.digikey.com/product-detail/en/CRCW040245K3FKED/541-45.3KLCT-ND/1183311","_","_"
RES_47k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW040247K0FKED","541-47.0KL","http://www.digikey.com/product-detail/en/CRCW040247K0FKED/541-47.0KLCT-ND/1183313","_","_"
RES_51k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","_","_","_","_","_"
RES_56k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW040256K0FKED","541-56.0KL","http://www.digikey.com/product-detail/en/CRCW040256K0FKED/541-56.0KLCT-ND/1183322","_","_"
RES_57.6k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW040257K6FKED","541-57.6KL","http://www.digikey.com/product-detail/en/CRCW040257K6FKED/541-57.6KLCT-ND/1183324","_","_"
RES_62k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","_","_","_","_","_"
RES_68k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW040268K0FKED","541-68.0KL","http://www.digikey.com/product-detail/en/CRCW040268K0FKED/541-68.0KLCT-ND/1183332","_","_"
RES_75k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","_","_","_","_","_"
RES_82k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW040282K0FKED","541-82.0KL","http://www.digikey.com/product-detail/en/CRCW040282K0FKED/541-82.0KLCT-ND/1183341","_","_"
RES_91k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","_","_","_","_","_"
RES_100k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW0402100KFKED","541-100KL","http://www.digikey.com/product-detail/en/CRCW0402100KFKED/541-100KLCT-ND/1183351","_","_"
RES_107k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW0402107KFKED","541-107KL","http://www.digikey.com/product-detail/en/CRCW0402107KFKED/541-107KLCT-ND/1183354","_","_"
RES_110k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","_","_","_","_","_"
RES_120k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW0402120KFKED","541-120KL","http://www.digikey.com/product-detail/en/CRCW0402120KFKED/541-120KLCT-ND/1183359","_","_"
RES_130k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","_","_","_","_","_"
RES_150k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW0402150KFKED","541-150KL","http://www.digikey.com/product-detail/en/CRCW0402150KFKED/541-150KLCT-ND/1183369","_","_"
RES_160k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","_","_","_","_","_"
RES_180k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW0402180KFKED","541-180KL","http://www.digikey.com/product-detail/en/CRCW0402180KFKED/541-180KLCT-ND/1183378","_","_"
RES_200k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","_","_","_","_","_"
RES_220k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW0402220KFKED","541-220KL","http://www.digikey.com/product-detail/en/CRCW0402220KFKED/541-220KLCT-ND/1183387","_","_"
RES_240k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","_","_","_","_","_"
RES_270k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW0402270KFKED","541-270KL","http://www.digikey.com/product-detail/en/CRCW0402270KFKED/541-270KLCT-ND/1183398","_","_"
RES_300k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW0402300KFKED","541-300KL","http://www.digikey.com/product-detail/en/CRCW0402300KFKED/541-300KLCT-ND/1183403","_","_"
RES_330k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW0402330KFKED","541-330KL","http://www.digikey.com/product-detail/en/CRCW0402330KFKED/541-330KLCT-ND/1183408","_","_"
RES_360k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","_","_","_","_","_"
RES_390k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW0402390KFKED","541-390KL","http://www.digikey.com/product-detail/en/CRCW0402390KFKED/541-390KLCT-ND/1183417","_","_"
RES_430k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","_","_","_","_","_"
RES_470k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW0402470KFKED","541-470KL","http://www.digikey.com/product-detail/en/CRCW0402470KFKED/541-470KLCT-ND/1183427","_","_"
RES_510k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","_","_","_","_","_"
RES_560k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW0402560KFKED","541-560KL","http://www.digikey.com/product-detail/en/CRCW0402560KFKED/541-560KLCT-ND/1183436","_","_"
RES_620k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","_","_","_","_","_"
RES_680k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW0402680KFKED","541-680KL","http://www.digikey.com/product-detail/en/CRCW0402680KFKED/541-680KLCT-ND/1183446","_","_"
RES_750k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","_","_","_","_","_"
RES_820k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","CRCW0402820KFKED","541-820KL","http://www.digikey.com/product-detail/en/CRCW0402820KFKED/541-820KLCT-ND/1183455","_","_"
RES_910k_0402_1/16_1%,"Dipoles_SMD:R_0402","http://www.vishay.com/docs/20035/dcrcwe3.pdf","Vishay","_","_","_","_","_"
