KEY,"Footprint","Datasheet","MFN","MFP","D1PN","D1PL","D2PN","D2PL"
INDU_1uH_0603_230m_100M,"Capacitors_SMD:C_0603","http://www.yuden.co.jp/productdata/catalog/en/wound01_e.pdf","Taiyo Yuden","LBMF1608T1R0M","587-1711","http://www.digikey.com/product-detail/en/LBMF1608T1R0M/587-1711-1-ND/1008030","_","_"
